strategy,variant,timeframe,window_size_months,start_month,end_month,net_pnl,final_equity,n_trades,n_trades_used,liquidated,fail_strict,fail_meaningful
trendtype,long_only,1h,39,2021-07,2024-09,11184.9328,21184.93,867,867,False,False,False
trendtype,long_only,1h,39,2021-10,2024-12,9711.4829,19711.48,868,868,False,False,False
trendtype,long_only,1h,39,2022-01,2025-03,8598.5736,18598.57,853,853,False,False,False
trendtype,long_only,1h,39,2022-04,2025-06,10099.9457,20099.95,860,860,False,False,False
trendtype,long_only,1h,39,2022-07,2025-09,10652.5732,20652.57,881,881,False,False,False
trendtype,long_only,1h,39,2022-10,2025-12,11142.0088,21142.01,872,872,False,False,False
trendtype,long_only,1h,39,2023-01,2026-03,13247.9551,23247.96,875,875,False,False,False
trendtype,long_only,1h,42,2021-01,2024-06,9197.635,19197.64,908,908,False,False,False
trendtype,long_only,1h,42,2021-04,2024-09,13137.0117,23137.01,914,914,False,False,False
trendtype,long_only,1h,42,2021-07,2024-12,12142.9692,22142.97,939,939,False,False,False
trendtype,long_only,1h,42,2021-10,2025-03,7709.0002,17709.0,928,928,False,False,False
trendtype,long_only,1h,42,2022-01,2025-06,11085.8122,21085.81,931,931,False,False,False
trendtype,long_only,1h,42,2022-04,2025-09,10131.4505,20131.45,928,928,False,False,False
trendtype,long_only,1h,42,2022-07,2025-12,9204.2878,19204.29,946,946,False,False,False
trendtype,long_only,1h,42,2022-10,2026-03,12572.4747,22572.47,931,931,False,False,False
trendtype,long_only,1h,45,2021-01,2024-09,12154.8444,22154.84,977,977,False,False,False
trendtype,long_only,1h,45,2021-04,2024-12,14183.326,24183.33,986,986,False,False,False
trendtype,long_only,1h,45,2021-07,2025-03,9893.4726,19893.47,999,999,False,False,False
trendtype,long_only,1h,45,2021-10,2025-06,10077.2737,20077.27,1006,1006,False,False,False
trendtype,long_only,1h,45,2022-01,2025-09,11118.8622,21118.86,999,999,False,False,False
trendtype,long_only,1h,45,2022-04,2025-12,8719.7094,18719.71,993,993,False,False,False
trendtype,long_only,1h,45,2022-07,2026-03,10503.6476,20503.65,1005,1005,False,False,False
trendtype,long_only,1h,48,2021-01,2024-12,13156.7427,23156.74,1049,1049,False,False,False
trendtype,long_only,1h,48,2021-04,2025-03,11726.5504,21726.55,1046,1046,False,False,False
trendtype,long_only,1h,48,2021-07,2025-06,12553.8816,22553.88,1077,1077,False,False,False
trendtype,long_only,1h,48,2021-10,2025-09,10108.743,20108.74,1074,1074,False,False,False
trendtype,long_only,1h,48,2022-01,2025-12,9637.8777,19637.88,1064,1064,False,False,False
trendtype,long_only,1h,48,2022-04,2026-03,9986.2827,19986.28,1052,1052,False,False,False
trendtype,long_only,1h,51,2021-01,2025-03,10804.2573,20804.26,1109,1109,False,False,False
trendtype,long_only,1h,51,2021-04,2025-06,14632.1019,24632.1,1124,1124,False,False,False
trendtype,long_only,1h,51,2021-07,2025-09,12589.2327,22589.23,1145,1145,False,False,False
trendtype,long_only,1h,51,2021-10,2025-12,8698.5942,18698.59,1139,1139,False,False,False
trendtype,long_only,1h,51,2022-01,2026-03,10966.5742,20966.57,1123,1123,False,False,False
trendtype,long_only,1h,54,2021-01,2025-06,13586.468,23586.47,1187,1187,False,False,False
trendtype,long_only,1h,54,2021-04,2025-09,14670.7104,24670.71,1192,1192,False,False,False
trendtype,long_only,1h,54,2021-07,2025-12,11005.1368,21005.14,1210,1210,False,False,False
trendtype,long_only,1h,54,2021-10,2026-03,9963.7389,19963.74,1198,1198,False,False,False
trendtype,long_only,1h,57,2021-01,2025-09,13623.4376,23623.44,1255,1255,False,False,False
trendtype,long_only,1h,57,2021-04,2025-12,12940.6485,22940.65,1257,1257,False,False,False
trendtype,long_only,1h,57,2021-07,2026-03,12426.3419,22426.34,1269,1269,False,False,False
trendtype,long_only,1h,60,2021-01,2025-12,11966.8168,21966.82,1320,1320,False,False,False
trendtype,long_only,1h,60,2021-04,2026-03,14492.8101,24492.81,1316,1316,False,False,False
trendtype,long_only,1h,63,2021-01,2026-03,13453.0891,23453.09,1379,1379,False,False,False
trendtype,long_only,4h,3,2021-01,2021-03,2788.475,12788.48,19,19,False,False,False
trendtype,long_only,4h,3,2021-04,2021-06,-835.1379,9164.86,11,11,False,True,True
trendtype,long_only,4h,3,2021-07,2021-09,2326.2198,12326.22,18,18,False,False,False
trendtype,long_only,4h,3,2021-10,2021-12,-9.6215,9990.38,24,24,False,True,False
trendtype,long_only,4h,3,2022-01,2022-03,398.5951,10398.6,15,15,False,False,False
trendtype,long_only,4h,3,2022-04,2022-06,-1535.8994,8464.1,9,9,False,True,True
trendtype,long_only,4h,3,2022-07,2022-09,639.4087,10639.41,14,14,False,False,False
trendtype,long_only,4h,3,2022-10,2022-12,553.0555,10553.06,16,16,False,False,False
trendtype,long_only,4h,3,2023-01,2023-03,5093.399,15093.4,33,33,False,False,False
trendtype,long_only,4h,3,2023-04,2023-06,1359.7756,11359.78,23,23,False,False,False
trendtype,long_only,4h,3,2023-07,2023-09,-973.7594,9026.24,12,12,False,True,True
trendtype,long_only,4h,3,2023-10,2023-12,1494.0199,11494.02,30,30,False,False,False
trendtype,long_only,4h,3,2024-01,2024-03,713.5412,10713.54,28,28,False,False,False
trendtype,long_only,4h,3,2024-04,2024-06,-767.9617,9232.04,17,17,False,True,True
trendtype,long_only,4h,3,2024-07,2024-09,615.6292,10615.63,27,27,False,False,False
trendtype,long_only,4h,3,2024-10,2024-12,1831.007,11831.01,24,24,False,False,False
trendtype,long_only,4h,3,2025-01,2025-03,-2114.5443,7885.46,18,18,False,True,True
trendtype,long_only,4h,3,2025-04,2025-06,673.7992,10673.8,21,21,False,False,False
trendtype,long_only,4h,3,2025-07,2025-09,-313.3511,9686.65,24,24,False,True,True
trendtype,long_only,4h,3,2025-10,2025-12,-1049.6957,8950.3,23,23,False,True,True
trendtype,long_only,4h,3,2026-01,2026-03,-515.2025,9484.8,17,17,False,True,True
trendtype,long_only,4h,6,2021-01,2021-06,1902.5021,11902.5,31,31,False,False,False
trendtype,long_only,4h,6,2021-04,2021-09,1296.8105,11296.81,29,29,False,False,False
trendtype,long_only,4h,6,2021-07,2021-12,2314.3601,12314.36,42,42,False,False,False
trendtype,long_only,4h,6,2021-10,2022-03,388.5901,10388.59,39,39,False,False,False
trendtype,long_only,4h,6,2022-01,2022-06,-1198.5245,8801.48,24,24,False,True,True
trendtype,long_only,4h,6,2022-04,2022-09,-994.6975,9005.3,23,23,False,True,True
trendtype,long_only,4h,6,2022-07,2022-12,1039.2109,11039.21,31,31,False,False,False
trendtype,long_only,4h,6,2022-10,2023-03,5928.1478,15928.15,49,49,False,False,False
trendtype,long_only,4h,6,2023-01,2023-06,7120.04,17120.04,57,57,False,False,False
trendtype,long_only,4h,6,2023-04,2023-09,253.6068,10253.61,35,35,False,False,False
trendtype,long_only,4h,6,2023-07,2023-12,374.7788,10374.78,42,42,False,False,False
trendtype,long_only,4h,6,2023-10,2024-03,2314.1655,12314.17,58,58,False,False,False
trendtype,long_only,4h,6,2024-01,2024-06,-109.2177,9890.78,45,45,False,True,True
trendtype,long_only,4h,6,2024-04,2024-09,-199.6105,9800.39,44,44,False,True,True
trendtype,long_only,4h,6,2024-07,2024-12,2559.3584,12559.36,51,51,False,False,False
trendtype,long_only,4h,6,2024-10,2025-03,-747.8526,9252.15,43,43,False,True,True
trendtype,long_only,4h,6,2025-01,2025-06,-1583.223,8416.78,39,39,False,True,True
trendtype,long_only,4h,6,2025-04,2025-09,339.3345,10339.33,45,45,False,False,False
trendtype,long_only,4h,6,2025-07,2025-12,-1065.0986,8934.9,48,48,False,True,True
trendtype,long_only,4h,6,2025-10,2026-03,-1637.1742,8362.83,41,41,False,True,True
trendtype,long_only,4h,9,2021-01,2021-09,4671.2857,14671.29,49,49,False,False,False
trendtype,long_only,4h,9,2021-04,2021-12,1285.9412,11285.94,53,53,False,False,False
trendtype,long_only,4h,9,2021-07,2022-03,2805.2045,12805.2,57,57,False,False,False
trendtype,long_only,4h,9,2021-10,2022-06,-1206.9929,8793.01,48,48,False,True,True
trendtype,long_only,4h,9,2022-01,2022-09,-635.7505,9364.25,38,38,False,True,True
trendtype,long_only,4h,9,2022-04,2022-12,-656.3008,9343.7,40,40,False,True,True
trendtype,long_only,4h,9,2022-07,2023-03,6661.9215,16661.92,64,64,False,False,False
trendtype,long_only,4h,9,2022-10,2023-06,8066.8733,18066.87,73,73,False,False,False
trendtype,long_only,4h,9,2023-01,2023-09,5452.96,15452.96,69,69,False,False,False
trendtype,long_only,4h,9,2023-04,2023-12,1785.516,11785.52,65,65,False,False,False
trendtype,long_only,4h,9,2023-07,2024-03,1115.0621,11115.06,70,70,False,False,False
trendtype,long_only,4h,9,2023-10,2024-06,1368.4848,11368.48,75,75,False,False,False
trendtype,long_only,4h,9,2024-01,2024-09,499.6877,10499.69,72,72,False,False,False
trendtype,long_only,4h,9,2024-04,2024-12,1594.8477,11594.85,68,68,False,False,False
trendtype,long_only,4h,9,2024-07,2025-03,-178.2633,9821.74,70,70,False,True,True
trendtype,long_only,4h,9,2024-10,2025-06,-124.4436,9875.56,64,64,False,True,True
trendtype,long_only,4h,9,2025-01,2025-09,-1846.9636,8153.04,63,63,False,True,True
trendtype,long_only,4h,9,2025-04,2025-12,-463.0656,9536.93,69,69,False,True,True
trendtype,long_only,4h,9,2025-07,2026-03,-1651.5661,8348.43,66,66,False,True,True
trendtype,long_only,4h,12,2021-01,2021-12,4657.1697,14657.17,73,73,False,False,False
trendtype,long_only,4h,12,2021-04,2022-03,1735.7933,11735.79,68,68,False,False,False
trendtype,long_only,4h,12,2021-07,2022-06,838.4539,10838.45,66,66,False,False,False
trendtype,long_only,4h,12,2021-10,2022-09,-644.7604,9355.24,62,62,False,True,True
trendtype,long_only,4h,12,2022-01,2022-12,-283.8656,9716.13,55,55,False,True,True
trendtype,long_only,4h,12,2022-04,2023-03,4102.818,14102.82,73,73,False,False,False
trendtype,long_only,4h,12,2022-07,2023-06,8899.1733,18899.17,88,88,False,False,False
trendtype,long_only,4h,12,2022-10,2023-09,6307.5945,16307.59,85,85,False,False,False
trendtype,long_only,4h,12,2023-01,2023-12,7761.6629,17761.66,99,99,False,False,False
trendtype,long_only,4h,12,2023-04,2024-03,2626.4611,12626.46,93,93,False,False,False
trendtype,long_only,4h,12,2023-07,2024-06,261.4679,10261.47,87,87,False,False,False
trendtype,long_only,4h,12,2023-10,2024-09,2068.3619,12068.36,102,102,False,False,False
trendtype,long_only,4h,12,2024-01,2024-12,2422.1879,12422.19,96,96,False,False,False
trendtype,long_only,4h,12,2024-04,2025-03,-932.5351,9067.46,87,87,False,True,True
trendtype,long_only,4h,12,2024-07,2025-06,483.5245,10483.52,91,91,False,False,False
trendtype,long_only,4h,12,2024-10,2025-09,-433.8952,9566.1,88,88,False,True,True
trendtype,long_only,4h,12,2025-01,2025-12,-2479.6927,7520.31,87,87,False,True,True
trendtype,long_only,4h,12,2025-04,2026-03,-1089.0493,8910.95,87,87,False,True,True
trendtype,long_only,4h,15,2021-01,2022-03,5241.3973,15241.4,88,88,False,False,False
trendtype,long_only,4h,15,2021-04,2022-06,-66.7065,9933.29,77,77,False,True,False
trendtype,long_only,4h,15,2021-07,2022-09,1531.474,11531.47,80,80,False,False,False
trendtype,long_only,4h,15,2021-10,2022-12,-293.2139,9706.79,79,79,False,True,True
trendtype,long_only,4h,15,2022-01,2023-03,4664.9494,14664.95,88,88,False,False,False
trendtype,long_only,4h,15,2022-04,2023-06,5996.4504,15996.45,97,97,False,False,False
trendtype,long_only,4h,15,2022-07,2023-09,7058.8485,17058.85,100,100,False,False,False
trendtype,long_only,4h,15,2022-10,2023-12,8743.9815,18743.98,115,115,False,False,False
trendtype,long_only,4h,15,2023-01,2024-03,9029.0307,19029.03,127,127,False,False,False
trendtype,long_only,4h,15,2023-04,2024-06,1656.7972,11656.8,110,110,False,False,False
trendtype,long_only,4h,15,2023-07,2024-09,893.1938,10893.19,114,114,False,False,False
trendtype,long_only,4h,15,2023-10,2024-12,4278.0875,14278.09,126,126,False,False,False
trendtype,long_only,4h,15,2024-01,2025-03,-285.5341,9714.47,115,115,False,True,True
trendtype,long_only,4h,15,2024-04,2025-06,-321.57,9678.43,108,108,False,True,True
trendtype,long_only,4h,15,2024-07,2025-09,155.0221,10155.02,115,115,False,False,False
trendtype,long_only,4h,15,2024-10,2025-12,-1176.2877,8823.71,112,112,False,True,True
trendtype,long_only,4h,15,2025-01,2026-03,-2973.3093,7026.69,105,105,False,True,True
trendtype,long_only,4h,18,2021-01,2022-06,2900.472,12900.47,97,97,False,False,False
trendtype,long_only,4h,18,2021-04,2022-09,568.4369,10568.44,91,91,False,False,False
trendtype,long_only,4h,18,2021-07,2022-12,1964.7979,11964.8,97,97,False,False,False
trendtype,long_only,4h,18,2021-10,2023-03,4650.8395,14650.84,112,112,False,False,False
trendtype,long_only,4h,18,2022-01,2023-06,6634.0611,16634.06,112,112,False,False,False
trendtype,long_only,4h,18,2022-04,2023-09,4438.7809,14438.78,109,109,False,False,False
trendtype,long_only,4h,18,2022-07,2023-12,9607.4743,19607.47,130,130,False,False,False
trendtype,long_only,4h,18,2022-10,2024-03,10081.4418,20081.44,143,143,False,False,False
trendtype,long_only,4h,18,2023-01,2024-06,7567.6741,17567.67,144,144,False,False,False
trendtype,long_only,4h,18,2023-04,2024-09,2374.4237,12374.42,137,137,False,False,False
trendtype,long_only,4h,18,2023-07,2024-12,2887.7452,12887.75,138,138,False,False,False
trendtype,long_only,4h,18,2023-10,2025-03,1165.8264,11165.83,145,145,False,False,False
trendtype,long_only,4h,18,2024-01,2025-06,369.0258,10369.03,136,136,False,False,False
trendtype,long_only,4h,18,2024-04,2025-09,-624.8447,9375.16,132,132,False,True,True
trendtype,long_only,4h,18,2024-07,2025-12,-633.0742,9366.93,139,139,False,True,True
trendtype,long_only,4h,18,2024-10,2026-03,-1755.457,8244.54,130,130,False,True,True
trendtype,long_only,4h,21,2021-01,2022-09,3725.3394,13725.34,111,111,False,False,False
trendtype,long_only,4h,21,2021-04,2022-12,965.5722,10965.57,108,108,False,False,False
trendtype,long_only,4h,21,2021-07,2023-03,8058.9468,18058.95,130,130,False,False,False
trendtype,long_only,4h,21,2021-10,2023-06,6618.0566,16618.06,136,136,False,False,False
trendtype,long_only,4h,21,2022-01,2023-09,5014.3037,15014.3,124,124,False,False,False
trendtype,long_only,4h,21,2022-04,2023-12,6595.9635,16595.96,139,139,False,False,False
trendtype,long_only,4h,21,2022-07,2024-03,11006.5485,21006.55,158,158,False,False,False
trendtype,long_only,4h,21,2022-10,2024-06,8539.264,18539.26,160,160,False,False,False
trendtype,long_only,4h,21,2023-01,2024-09,8649.1914,18649.19,171,171,False,False,False
trendtype,long_only,4h,21,2023-04,2024-12,4640.1894,14640.19,161,161,False,False,False
trendtype,long_only,4h,21,2023-07,2025-03,78.5435,10078.54,157,157,False,False,False
trendtype,long_only,4h,21,2023-10,2025-06,1918.1789,11918.18,166,166,False,False,False
trendtype,long_only,4h,21,2024-01,2025-09,44.1113,10044.11,160,160,False,False,False
trendtype,long_only,4h,21,2024-04,2025-12,-1352.4182,8647.58,156,156,False,True,True
trendtype,long_only,4h,21,2024-07,2026-03,-1247.8988,8752.1,157,157,False,True,True
trendtype,long_only,4h,24,2021-01,2022-12,4241.1032,14241.1,128,128,False,False,False
trendtype,long_only,4h,24,2021-04,2023-03,6550.7757,16550.78,141,141,False,False,False
trendtype,long_only,4h,24,2021-07,2023-06,10483.7818,20483.78,154,154,False,False,False
trendtype,long_only,4h,24,2021-10,2023-09,4999.8577,14999.86,148,148,False,False,False
trendtype,long_only,4h,24,2022-01,2023-12,7257.4705,17257.47,154,154,False,False,False
trendtype,long_only,4h,24,2022-04,2024-03,7780.1539,17780.15,167,167,False,False,False
trendtype,long_only,4h,24,2022-07,2024-06,9393.326,19393.33,175,175,False,False,False
trendtype,long_only,4h,24,2022-10,2024-09,9680.5953,19680.6,187,187,False,False,False
trendtype,long_only,4h,24,2023-01,2024-12,12063.8714,22063.87,195,195,False,False,False
trendtype,long_only,4h,24,2023-04,2025-03,1448.9993,11449.0,180,180,False,False,False
trendtype,long_only,4h,24,2023-07,2025-06,757.635,10757.64,178,178,False,False,False
trendtype,long_only,4h,24,2023-10,2025-09,1544.7214,11544.72,190,190,False,False,False
trendtype,long_only,4h,24,2024-01,2025-12,-735.3776,9264.62,184,184,False,True,True
trendtype,long_only,4h,24,2024-04,2026-03,-1920.0267,8079.97,174,174,False,True,True
trendtype,long_only,4h,27,2021-01,2023-03,11494.6652,21494.67,161,161,False,False,False
trendtype,long_only,4h,27,2021-04,2023-06,8773.1035,18773.1,165,165,False,False,False
trendtype,long_only,4h,27,2021-07,2023-09,8489.1542,18489.15,166,166,False,False,False
trendtype,long_only,4h,27,2021-10,2023-12,7240.8662,17240.87,178,178,False,False,False
trendtype,long_only,4h,27,2022-01,2024-03,8488.8621,18488.86,182,182,False,False,False
trendtype,long_only,4h,27,2022-04,2024-06,6414.7061,16414.71,184,184,False,False,False
trendtype,long_only,4h,27,2022-07,2024-09,10587.2358,20587.24,202,202,False,False,False
trendtype,long_only,4h,27,2022-10,2024-12,13284.1261,23284.13,211,211,False,False,False
trendtype,long_only,4h,27,2023-01,2025-03,7254.5069,17254.51,214,214,False,False,False
trendtype,long_only,4h,27,2023-04,2025-06,2220.4319,12220.43,201,201,False,False,False
trendtype,long_only,4h,27,2023-07,2025-09,420.5433,10420.54,202,202,False,False,False
trendtype,long_only,4h,27,2023-10,2025-12,648.7753,10648.78,214,214,False,False,False
trendtype,long_only,4h,27,2024-01,2026-03,-1343.4873,8656.51,202,202,False,True,True
trendtype,long_only,4h,30,2021-01,2023-06,14380.8256,24380.83,185,185,False,False,False
trendtype,long_only,4h,30,2021-04,2023-09,6945.0549,16945.05,177,177,False,False,False
trendtype,long_only,4h,30,2021-07,2023-12,11251.4706,21251.47,196,196,False,False,False
trendtype,long_only,4h,30,2021-10,2024-03,8471.073,18471.07,206,206,False,False,False
trendtype,long_only,4h,30,2022-01,2024-06,7068.9883,17068.99,199,199,False,False,False
trendtype,long_only,4h,30,2022-04,2024-09,7425.2434,17425.24,211,211,False,False,False
trendtype,long_only,4h,30,2022-07,2024-12,14356.7731,24356.77,226,226,False,False,False
trendtype,long_only,4h,30,2022-10,2025-03,8208.7769,18208.78,230,230,False,False,False
trendtype,long_only,4h,30,2023-01,2025-06,8417.1141,18417.11,235,235,False,False,False
trendtype,long_only,4h,30,2023-04,2025-09,1837.5034,11837.5,225,225,False,False,False
trendtype,long_only,4h,30,2023-07,2025-12,-388.1592,9611.84,226,226,False,True,True
trendtype,long_only,4h,30,2023-10,2026-03,-50.1871,9949.81,232,232,False,True,False
trendtype,long_only,4h,33,2021-01,2023-09,12006.7197,22006.72,197,197,False,False,False
trendtype,long_only,4h,33,2021-04,2023-12,9476.6797,19476.68,207,207,False,False,False
trendtype,long_only,4h,33,2021-07,2024-03,12767.8506,22767.85,224,224,False,False,False
trendtype,long_only,4h,33,2021-10,2024-06,7052.5654,17052.57,223,223,False,False,False
trendtype,long_only,4h,33,2022-01,2024-09,8119.8051,18119.81,226,226,False,False,False
trendtype,long_only,4h,33,2022-04,2024-12,10615.8177,20615.82,235,235,False,False,False
trendtype,long_only,4h,33,2022-07,2025-03,9047.6141,19047.61,245,245,False,False,False
